TrialNumber,Eccentricity,ReactionTime_s_
1,40,0.3582142
2,-5,0.3489665
3,-10,0.5101212
4,40,0.5446583
5,30,0.5785439
6,25,0.4372708
7,25,0.4900617
8,5,0.2511762
9,5,0.4326598
10,-40,0.5329786
11,-25,0.5437558
12,-40,0.512123
13,-40,0.420259
14,40,0.5150207
15,30,0.4733689
16,0,0.7467354
17,-25,0.4203896
18,40,0.4236331
19,-10,0.3452619
20,-5,0.4064723
21,10,0.621006
22,30,0.4934722
23,0,0.626114
24,0,0.6509034
25,10,0.4299705
26,15,0.6466734
27,15,0.6091321
28,0,0.3751995
29,-20,0.3926572
30,0,0.3798704
31,30,0.3790217
32,-40,0.5853124
33,10,0.4741363
34,20,0.555098
35,10,0.5440835
36,15,0.4405915
37,-35,0.4152455
38,20,0.4388459
39,-15,0.5491821
40,-30,0.4873342
41,25,0.5502874
42,-30,0.5716673
43,-25,0.4513218
44,15,0.4509822
45,40,0.4224645
46,-25,0.4919309
47,0,0.3683696
48,25,0.6153822
49,-5,0.3403619
50,-40,0.6059811
51,-35,0.5091861
52,5,0.5665373
53,0,0.5689509
54,-5,0.3720191
55,35,0.4379748
56,25,0.4945938
57,5,0.4003871
58,15,0.4823342
59,-20,0.4717271
60,0,0.4042985
61,35,0.4008736
62,25,0.3382837
63,-30,0.3756315
64,0,0.363464
65,20,0.3915511
66,-15,0.5426227
67,20,0.4922544
68,-10,0.3797267
69,40,0.5565906
70,-35,0.4243777
71,-5,0.3209526
72,-15,0.5860633
73,35,0.6465911
74,0,0.5773845
75,-30,0.4871372
76,15,0.6461279
77,-20,0.440148
78,-10,0.4753769
79,10,0.5703692
80,10,0.5409421
81,-10,0.5717718
82,10,0.4415313
83,-25,0.3608662
84,5,0.680613
85,-40,0.5134509
86,40,0.7129957
87,-25,0.5148526
88,30,0.4511457
89,25,0.5988634
90,20,0.5379008
91,20,0.622657
92,35,0.5352227
93,-20,0.3495372
94,-40,0.5220616
95,-30,0.5489982
96,40,0.8922214
97,20,0.4868426
98,-25,0.6198625
99,30,0.5662376
100,5,0.42204
101,15,0.2613995
102,5,0.564972
103,-5,0.4847929
104,15,0.4575026
105,-5,0.3297223
106,25,0.4591139
107,-35,0.3631539
108,-30,0.4441285
109,-40,0.3603797
110,-15,0.5819678
111,-20,0.5192519
112,-10,0.5630835
113,-20,0.5195247
114,0,0.6536259
115,-20,0.5970457
116,35,0.5394713
117,-40,0.5198511
118,-15,0.5538055
119,25,0.4662755
120,0,0.6120336
121,25,0.6148246
122,-35,0.6456985
123,-20,0.4822603
124,20,0.6023072
125,20,0.5229265
126,-35,0.5958129
127,15,0.5144265
128,-30,0.5978674
129,-10,0.5263856
130,10,0.4741409
131,-25,0.533496
132,-25,0.6819831
133,10,0.4918552
134,-40,0.7038291
135,0,0.4540487
136,35,0.6219739
137,0,0.6554172
138,-15,0.4374188
139,0,0.41115
140,35,0.4980015
141,-35,0.4854575
142,0,0.6285774
143,40,0.7042152
144,0,0.692969
145,20,0.30178
146,-35,0.416848
147,-5,0.3757026
148,5,0.5525352
149,30,0.6156409
150,5,0.5399569
151,35,0.5258113
152,30,0.4547375
153,-15,0.612377
154,-25,0.5621496
155,15,0.493782
156,-15,0.5695678
157,0,0.4888595
158,10,0.4832904
159,0,0.5421869
160,-20,0.5727455
161,-10,0.4980797
162,-35,0.4695566
163,-35,0.6580488
164,-30,0.6088926
165,35,0.5585835
166,-20,0.5184955
167,-30,0.2400163
168,5,0.4715416
169,-10,0.5010153
170,40,0.5625665
171,30,0.4789334
172,-10,0.4469591
173,0,0.5249541
174,-15,0.764687
175,-5,0.5325084
176,-15,0.5515274
177,-5,0.4834139
178,35,0.4356498
179,30,0.5247037
180,-30,0.5677317
