TrialNumber,Eccentricity,ReactionTime_s_
1,35,0.6963638
2,10,0.5056919
3,25,0.5094287
4,10,0.5214877
5,0,0.4323253
6,15,0.465407
7,30,0.5746855
8,40,0.7064931
9,15,0.5080394
10,10,0.5339509
11,10,0.4691375
12,15,0.4398598
13,25,0.4824638
14,40,0.7772012
15,20,0.5150283
16,0,0.459671
17,5,0.6298618
18,30,0.7058877
19,5,0.5029364
20,10,0.4453502
21,0,0.4856444
22,40,0.6344708
23,0,0.5274094
24,5,0.6341648
25,20,0.5025507
26,25,0.6796514
27,0,0.5123407
28,5,0.4694167
29,35,0.6973954
30,30,0.635204
31,40,0.8443469
32,0,0.4719849
33,25,0.7590197
34,20,0.5566763
35,15,0.508184
36,5,0.5378143
37,30,0.6846001
38,5,0.4743539
39,40,0.7811218
40,10,0.5380826
41,30,0.6349634
42,5,0.4425178
43,35,0.6546869
44,40,0.9047067
45,15,0.4652352
46,0,0.5610325
47,25,0.5728703
48,15,0.5758348
49,20,0.6532285
50,35,0.6474984
51,30,0.5958033
52,20,0.5784355
53,25,0.5678772
54,40,0.7283353
55,35,0.6169761
56,25,0.5234984
57,15,0.5123151
58,30,0.7099855
59,20,0.5443396
60,35,0.6519203
61,35,0.6006085
62,5,0.4603164
63,20,0.6407035
64,25,0.6094307
65,20,0.4884865
66,10,0.5590076
67,5,0.5143243
68,40,0.6891279
69,10,0.4509348
70,0,0.4985381
71,35,0.7819057
72,0,0.4202485
73,0,0.4855949
74,30,0.5600635
75,10,0.4427602
76,25,0.5348215
77,15,0.4359579
78,35,0.6311266
79,15,0.3715555
80,30,0.6382808
81,40,0.5706198
82,15,0.5089836
83,20,0.5724945
84,10,0.7011608
85,20,0.5268005
86,30,0.5720518
87,40,0.6321632
88,25,0.6033698
89,5,0.5332331
90,35,0.8981219
91,0,0.4816299
92,-10,0.5352544
93,-15,0.4208203
94,-20,0.473796
95,-10,0.484704
96,-30,0.6839335
97,-25,0.6009579
98,-35,0.744919
99,0,0.4867072
100,-10,0.5507882
101,-15,0.5400486
102,-35,0.808353
103,-15,0.602949
104,-35,0.6084126
105,-25,0.7617253
106,-15,0.5103161
107,0,0.5358793
108,-25,0.5918609
109,-5,0.4270781
110,-40,0.6362108
111,-10,0.5236288
112,-25,0.4859153
113,-40,0.676348
114,-30,0.6087452
115,-40,0.5213322
116,-35,0.780896
117,-30,0.5533704
118,-5,0.5067926
119,-40,0.725331
120,-10,0.5111978
121,-20,0.4993365
122,-30,0.6644312
123,-25,0.5639198
124,-5,0.4919029
125,-10,0.5987779
126,-35,0.7786131
127,-30,0.5695533
128,-10,0.4642314
129,-20,0.3485069
130,-10,0.5050257
131,-35,0.6046397
132,-15,0.4726216
133,-35,0.6066929
134,-35,0.8144204
135,-15,0.6425275
136,0,0.5279017
137,-40,0.7488495
138,-20,0.5889603
139,-5,0.4898338
140,0,0.4600227
141,0,0.5269317
142,-15,0.4374548
143,-15,0.4053099
144,-20,0.4394637
145,-15,0.5188326
146,-40,0.7185275
147,-25,0.4867287
148,-40,0.6383368
149,-20,0.6421954
150,-20,0.6348737
151,-30,0.6444281
152,-25,0.4718413
153,-30,0.8592916
154,-20,0.4860587
155,-40,0.7282493
156,0,0.412442
157,-30,0.478403
158,-5,0.3634146
159,-30,0.508279
160,0,0.5923458
161,-15,0.515153
162,-10,0.4385364
163,-25,0.6260311
164,-35,0.684695
165,-5,0.4285712
166,-20,0.5828679
167,-5,0.4880825
168,-25,0.4813595
169,-40,0.9712551
170,-5,0.7576627
171,0,0.458506
172,-35,0.7838687
173,-5,0.4612041
174,-40,0.6871225
175,-30,0.5960668
176,-20,0.5623384
177,-25,0.6427352
178,-5,0.4760821
179,-10,0.4915772
180,0,0.4787676
