TrialNumber,Eccentricity,ReactionTime_s_
1,-5,0.5333221
2,15,0.6981483
3,0,0.4435301
4,20,0.491446
5,-40,0.7446993
6,-20,0.6899946
7,-20,0.6048959
8,0,0.7192365
9,-5,0.4932863
10,-25,0.7491958
11,20,0.6936835
12,40,0.732674
13,25,0.7160717
14,-15,0.554585
15,0,0.5191921
16,25,0.7847157
17,0,0.6467655
18,25,0.785514
19,0,0.5845582
20,-20,0.7542414
21,30,0.7180452
22,10,0.8135166
23,-25,0.5944816
24,-40,0.824851
25,-30,0.6428121
26,15,0.996092
27,15,0.4844661
28,-15,0.5842238
29,-30,0.4839933
30,25,0.5437345
31,35,0.6829422
32,-5,0.4455599
33,-10,0.6937924
34,35,0.6968933
35,-30,0.5079097
36,-15,0.4248337
37,-35,0.5657741
38,-40,0.7600489
39,-10,0.6059505
40,5,0.6314129
41,35,0.7465902
42,-25,0.8128335
43,-10,0.5701074
44,-40,0.6092425
45,40,0.7483771
46,15,0.6007925
47,-10,0.4845661
48,20,0.8751012
49,-15,0.4299384
50,5,0.7012677
51,0,0.4720305
52,15,0.6554377
53,-25,0.4718505
54,5,0.5457013
55,0,0.540995
56,-5,0.5077558
57,15,0.5424965
58,40,0.6538279
59,-20,0.5355831
60,20,0.6213031
61,-30,0.571006
62,25,0.5320431
63,25,0.6957112
64,-25,0.4831363
65,10,0.5724171
66,30,0.5139856
67,30,0.6065953
68,15,0.5635548
69,-15,0.5920604
70,-30,0.5442367
71,10,0.6916422
72,40,0.5896439
73,0,0.6565649
74,-30,0.7361761
75,-40,0.5303019
76,-20,0.4658896
77,-35,0.6286664
78,-35,0.7073412
79,15,0.5795126
80,-30,0.6472078
81,40,0.7189564
82,-40,0.7779782
83,25,0.4996687
84,-40,0.8475887
85,0,0.5543161
86,5,0.3382944
87,10,0.4117615
88,0,0.6047143
89,20,0.6568075
90,35,0.6552355
91,0,0.8072646
92,-40,0.8969499
93,-10,0.5275307
94,-5,0.4140364
95,-10,0.4095658
96,-35,0.5305824
97,10,0.5312931
98,-10,0.5255761
99,-35,0.5375419
100,-30,0.3457799
101,-35,0.5810072
102,0,0.4419532
103,-20,0.4780085
104,30,0.6001234
105,-35,0.4412036
106,-5,0.4865026
107,-5,0.4085157
108,-20,0.4216838
109,-25,0.7270892
110,5,0.4680221
111,-15,0.4109236
112,-30,0.4472311
113,-35,0.3173793
114,-35,0.4299983
115,20,0.5191917
116,-5,0.8942228
117,40,0.5875384
118,-40,0.6183163
119,30,0.7232774
120,-25,0.5897905
121,0,0.5267636
122,40,0.5882909
123,-15,0.5217149
124,-35,0.4878196
125,35,0.5155687
126,-20,0.7394531
127,-15,0.6457819
128,-10,0.7155697
129,0,0.3793486
130,10,0.5777153
131,15,0.5934847
132,5,0.5730865
133,25,0.4384953
134,35,0.8934405
135,35,0.6187907
136,-15,0.6051907
137,40,0.5905459
138,25,0.664972
139,30,0.5747049
140,-5,0.5695028
141,-25,0.5887089
142,-5,0.5361207
143,30,0.6084711
144,0,0.855731
145,5,0.6221575
146,-20,0.7705598
147,10,0.7400145
148,0,0.2799188
149,25,0.4903786
150,20,0.6333222
151,20,0.7370845
152,40,0.705526
153,35,0.6726538
154,-40,0.7799425
155,5,0.5428672
156,15,0.9647772
157,0,0.6444316
158,-25,0.7291402
159,-25,0.3811519
160,40,0.9793961
161,-10,0.4494554
162,30,0.5056385
163,35,0.6470716
164,0,0.6777938
165,5,0.437096
166,30,0.8222699
167,35,0.7441302
168,-20,0.6585176
169,20,0.8137007
170,0,0.5192486
171,-10,0.5012239
172,0,0.5877611
173,10,0.5916225
174,-15,0.6627517
175,10,0.5398371
176,-30,0.8459984
177,20,0.7056193
178,30,0.6541238
179,10,0.5479395
180,5,0.3491748
