TrialNumber,Eccentricity,ReactionTime_s_
1,0,0.5138283
2,0,0.5121808
3,35,0.4192253
4,15,0.4747123
5,5,0.380647
6,30,0.5154643
7,15,0.564435
8,5,0.4543136
9,15,0.5887241
10,35,0.5916151
11,10,0.3471124
12,5,0.3590097
13,15,0.402285
14,5,0.3795991
15,40,0.5137147
16,30,0.4380177
17,15,0.4895687
18,25,0.5456253
19,30,0.5754705
20,15,0.4889395
21,5,0.394733
22,30,0.5709469
23,40,0.7133541
24,20,0.5177116
25,10,0.4151922
26,40,0.4368938
27,10,0.4796629
28,15,0.338338
29,30,0.7943203
30,5,0.5072803
31,25,0.55848
32,5,0.5200934
33,0,0.385864
34,30,0.4671619
35,10,0.356755
36,30,0.5579337
37,25,0.4926523
38,20,0.5665778
39,35,0.7716808
40,20,0.503143
41,10,0.4400488
42,25,0.4846348
43,35,0.7471477
44,40,0.3956472
45,30,0.5999158
46,25,0.5295573
47,25,0.5615743
48,0,0.3608159
49,20,0.3418796
50,0,0.4453502
51,40,0.825552
52,20,0.5357054
53,35,0.4682513
54,15,0.4712716
55,35,0.5128067
56,40,0.6549469
57,20,0.5923687
58,30,0.4960541
59,5,0.6398694
60,20,0.3831452
61,0,0.3930524
62,10,0.4345461
63,0,0.4902463
64,10,0.4998963
65,35,0.6757922
66,20,0.5299619
67,40,0.6067144
68,0,0.5186704
69,15,0.4536073
70,5,0.7113569
71,30,0.5610799
72,20,0.4925097
73,0,0.51554
74,25,0.5021583
75,0,0.4199093
76,10,0.409756
77,35,0.4841547
78,5,0.4119446
79,40,0.4465869
80,10,0.4531243
81,25,0.6286461
82,20,0.41609
83,10,0.6968304
84,40,0.6702966
85,35,0.5947584
86,25,0.4945347
87,25,0.5343639
88,35,0.5419507
89,15,0.796295
90,40,0.7435738
91,-10,0.373777
92,-10,0.4451668
93,-10,0.5592575
94,-15,0.5378352
95,-20,0.504727
96,-5,0.435406
97,-35,0.6153904
98,-20,0.5038545
99,-40,0.6993035
100,-35,0.683087
101,-20,0.4124899
102,-40,0.5852824
103,-30,0.5194799
104,-40,0.6196485
105,-35,0.6853855
106,-25,0.5990855
107,0,0.4357994
108,-30,0.661635
109,0,0.3815035
110,-5,0.4352143
111,-15,0.4568991
112,-5,0.3725053
113,-15,0.4066308
114,-5,0.3606485
115,-35,0.5141196
116,-15,0.4633584
117,-30,0.4407026
118,-30,0.5287774
119,-40,0.6904162
120,-40,0.5518859
121,0,0.4329935
122,-10,0.6344045
123,0,0.4505681
124,-15,0.4322608
125,-20,0.6296338
126,-20,0.5421338
127,-25,0.5176436
128,0,0.4871073
129,-25,0.4972376
130,0,0.4582265
131,-40,0.7069658
132,-10,0.4858852
133,-15,0.4976915
134,0,0.4599293
135,-20,0.5039064
136,-20,0.4923418
137,0,0.4053638
138,-35,0.5705688
139,-25,0.5008182
140,-15,0.4502239
141,-15,0.3713601
142,0,0.4306211
143,-35,0.4901092
144,-25,0.4208019
145,-40,0.6587594
146,-25,0.4717426
147,-40,0.7507928
148,-10,0.5461533
149,-20,0.4061011
150,-10,0.3786649
151,-30,0.508717
152,-15,0.4908525
153,-5,0.5331828
154,-10,0.4310978
155,0,0.3795231
156,-30,0.4888394
157,-5,0.5712874
158,-5,0.3638102
159,-25,0.5468863
160,-20,0.5251027
161,-35,0.6524777
162,-35,0.5405984
163,-25,0.4657648
164,-20,0.4666572
165,-30,0.6243635
166,-10,0.4158842
167,-35,0.559259
168,-5,0.4215556
169,-5,0.4444395
170,-25,0.4743318
171,-40,0.6186428
172,-40,0.6845883
173,-25,0.493793
174,-35,0.5577424
175,-5,0.5650186
176,-30,0.5489877
177,-30,0.5374935
178,-10,0.5291338
179,-30,0.4384056
180,-15,0.5769265
