TrialNumber,Eccentricity,ReactionTime_s_
1,-30,0.6773118
2,-20,0.6085051
3,-40,0.6903995
4,-10,0.5061612
5,-25,0.5441838
6,-35,0.5095712
7,-35,0.4978273
8,-5,0.5016664
9,0,0.4037721
10,-40,0.4832397
11,-5,0.4742295
12,-30,0.436065
13,-5,0.4204525
14,0,0.3300959
15,-30,0.3983613
16,-25,0.4870875
17,-10,0.3949535
18,-30,0.6624067
19,-5,0.3853016
20,-30,0.4740677
21,-15,0.4455274
22,-15,0.4184601
23,-5,0.3229057
24,-10,0.3788476
25,-25,0.4079815
26,-5,0.4927959
27,-15,0.4246037
28,-30,0.5405597
29,-20,0.4520319
30,0,0.3807115
31,-35,0.4641842
32,-35,0.432576
33,-35,0.7812734
34,-5,0.5761133
35,-15,0.4765941
36,-10,0.4007323
37,-40,0.7525623
38,-20,0.4737703
39,-10,0.3636037
40,-15,0.7106048
41,-10,0.4560661
42,-25,0.5863792
43,-15,0.443065
44,-20,0.4677839
45,-35,0.6744746
46,0,0.5085976
47,-40,0.4474757
48,-20,0.6440158
49,-30,0.4665975
50,0,0.4043813
51,-40,0.5379532
52,0,0.537115
53,-5,0.3979651
54,-5,0.3724951
55,0,0.3359181
56,-30,0.5051923
57,-25,0.508672
58,-15,0.5152748
59,0,0.4254617
60,-10,0.4332319
61,-20,0.463561
62,-10,0.4360329
63,-35,0.5192901
64,-35,0.41527
65,-25,0.4024308
66,-25,0.6062339
67,-15,0.43942
68,-40,0.5006096
69,-30,0.4833131
70,-20,0.42914
71,-10,0.363899
72,0,0.327232
73,0,0.3576552
74,-15,0.3793628
75,-25,0.6975446
76,-15,0.5518692
77,-40,0.5783516
78,-5,0.4189576
79,-20,0.4999716
80,-30,0.6694056
81,-20,0.4543148
82,-35,0.6583601
83,-10,0.4521494
84,-35,0.46313
85,-40,0.5991035
86,-40,0.4945162
87,-40,0.4900519
88,-20,0.391183
89,-25,0.4637917
90,-25,0.425816
181,35,1.2987511
182,35,0.5182971
183,10,0.4469611
184,25,0.4836788
185,40,0.4902197
186,40,0.6091314
187,40,0.5485552
188,15,0.3378187
189,15,0.3884935
190,10,0.3888951
191,40,0.7012075
192,5,0.5259066
193,0,0.4352574
194,30,0.3844297
195,10,0.4832822
196,20,0.5039882
197,35,0.4907269
198,0,0.4203593
199,20,0.5267852
200,25,0.4992795
201,30,0.494881
202,20,0.4469516
203,0,0.4034425
204,0,0.3042062
205,0,0.3160674
206,20,0.6238898
207,25,0.4821273
208,20,0.4814126
209,5,0.6585116
210,35,0.5904142
211,10,0.5029588
212,5,0.6644745
213,15,0.5161118
214,5,0.4591976
215,30,0.5308722
216,15,0.4228386
217,30,0.7445331
218,35,0.7871856
219,10,0.6727729
220,40,0.7965524
221,20,0.6003831
222,0,0.4185375
223,15,0.5890655
224,20,0.5889032
225,15,0.7475569
226,15,0.5245785
227,30,0.4247124
228,30,0.4020848
229,35,0.5646117
230,35,0.5731589
231,35,0.4769282
232,40,0.6878001
233,5,0.5044289
234,40,0.5678703
235,35,0.6284609
236,0,0.3533212
237,30,0.4644336
238,40,0.5464828
239,5,0.4276492
240,25,0.3490168
241,30,0.5216545
242,25,0.4178155
243,25,0.4171737
244,10,0.445957
245,0,0.3759637
246,15,0.2868554
247,15,0.3642544
248,25,0.3979762
249,30,0.6009933
250,0,0.3974412
251,0,0.4356129
252,20,0.4914144
253,30,0.4919851
254,25,0.5297607
255,10,0.5508992
256,10,0.9081557
257,10,0.5315226
258,5,0.3376113
259,25,0.6564454
260,5,0.9845499
261,20,0.4113176
262,5,0.5395737
263,20,0.5163466
264,35,0.4892447
265,40,0.6659023
266,40,0.4546079
267,15,0.5303855
268,25,0.6852022
269,10,0.7854349
270,5,0.4798012
